id	texto	etiqueta	pais
812735440411328517	Alucina. De todos modos, no arruinará mi linda noche buena, a lado de mi fam. @Elicrema	NEU	pe
810993060603641856	#UnLugarEnMiMesa A todas las personas que fueron el mejor respaldo este 2016 Sobre Todo A Ti AMOR	NEU	pe
810156331898433541	Estomago perdón por las mariposas Almohada perdón por las lagrimas Corazón perdón por las lagrimas Cerebro, tenias razón	N	pe
813896269924024320	@74evmm callate que esos son mis descargues en la choza jajajaja y aun tienen que esperar otro poquito mas	NEU	pe
811028373778661376	Y pensar que luego de tantos años siempre ha habido una persona que ha pensado igual que yo, la única	NEU	pe
812818904099655680	@InvictosSomos fuera del típico saludo navideño tengo una duda: pasan Navidad juntos o cada uno con su familia? Saludos desde Lima	NEU	pe
779540583505285120	Todo sacrificio tiene su recompensa Este mes me toco estar apretada de dinero pero todo sea por mi salud Llegaran tiempos mejores	NEU	pe
808480617092579328	Agradece todo, cada momento, cada situación, sea positiva o negativa, ya que la positiva nos hace felices y la negativa nos hace sabios	NEU	pe
776596915077062656	Mi usb de mierda está malogrado y se me borró TODA MI PUTA INFO de eeggll ensayo de argu, monografia de investiga, los extrañaré	N	pe
797556184702140416	Creo que es la primera vez que no me deprimo por la fecha de mi cumple, esta vez la preocupación por mi sustenta le ganó	N	pe
783147355524722689	@hectorandres8 si, parezco niño que cuando sale a la calle todo quiere, y pues me la paso comiendo (flaco no, en vivo se nota mi panza)	NEU	pe
785690954082549762	No, no soy pilato me refiero a que siempre ando con mis toallas humedad o yo siento que por mis manos la energía positiva entra a mi	NEU	pe
765214517403975680	Que haya una planta de tamarindo afuera de la que posiblemente va a ser la casa en la que vivas de vez en cuando, es una buena señal	P	pe
804180061532409856	@musadorada jajaja si claro normal	NEU	pe
811293648985980928	Cinco años no son en vano	NEU	pe
812836827061252096	@hebelcm Jajajaja te haré escuchar mejores frases	P	pe
818261014407843840	Al final, siempre me quedo sola en casa	NEU	pe
815258091952467968	Hago un favor y me reclaman y quejan, clásico	N	pe
814275056356458496	#SOOMPIAWARDS #TeamE que al menos no bajen del tercer lugar	NEU	pe
817214630632243200	@AggroQueenFay Solo fui a una de sus presentaciones 30 minutos, comprendeme	NEU	pe
814648497257541632	Imposible no subir de peso aquí ( Chiclayo y sus comidas )	NEU	pe
814149562814361600	@catiquinto feliz dia de los inocentes... por otro lado tienes tiempo pa salir	NEU	pe
812708767196413952	Amigos, acabo de comer relleno es la cosa más deliciosa del mundo mundial ️️️️	P	pe
813469369489653760	"@AlvaroThais @Angelpaezs por eso la pregunta es válida... aunque Fuji nos diga ""yuca pa' ti"""	NEU	pe
814560685963247620	@marialeege en inter encuentras de todas las formas, pon piscinas empotradas u enterradas y ya está	P	pe
813090042210086912	Daniel dice por qué aquí hay esa lluvia así tan fuerte? En lima solo caen gotitas JAJAJAJAJAJAJA	NEU	pe
813978195728994304	@val05r acá tienes un excelente abogado Dr Zamorano a sus servicios para el 3, ya que pagan viernes	NEU	pe
812795332337733632	Y los tres reyes magos llegaron con oro,incienso y mirra Melchoro Alan, Toledo vastadehuasquear y Ollanta nadinevagastar, de odebrechlen	N	pe
801228871009898497	Aunque no me crean, yo quiero mucho a @zorrodeabajo y a @unaese. Como diría mi abuela, los montones amontonados. creanmee	NEU	pe
793330444628623360	Sanguchitos, cafecito calientito y maraton de peliculitas de #Saw... Yo tambien me llamo Perú. Asi o mas tranqui??? Dulce o Truco???	NEU	pe
813583048109387776	Estoy en esa delgada línea entre jugar un duelo de cartas Yu gi oh en playstation o planchar mi ropa de mañana	NEU	pe
812456342975905792	No sé si soy exagerada.. no es el fin del mundo pero yo necesito un trago para pasar todo esto. Necesito estar tranquila	NEU	pe
810295853625778176	@DiceDiego1 @LopRock Ohhh ño ño ño ... Es el costo de trabajar estable. Pre quema? Jajajaja yara, me apunto para la quema más seguro	NEU	pe
811658517346062337	JUAS ahora dicen que la paja se la van a hacer con Tracer y su novia. Porque siempre se puede caer más bajo aún ¿no?	NEU	pe
780396846564999168	"People be like ""Rojo terruco! Con el terrorismo no se negocia... a menos que se les venda armas, si se les vende armas todo bien ""."	NEU	pe
807639668367958017	No te diré porque duele tanto sé que no quieres saber lo que pienso ni lo que diré ni mis motivos Tu eres realmente bueno para mi	NEU	pe
789324143594446848	un saludo pa mi brrother crithian de la cruz q conoci en smp el esta recluido en penal no si de lima o provincia buen tipo el muchacho..	NEU	pe
811592249595281408	Tumbes me trae buenos recuerdos	P	pe
807791842209173506	La luna de nuevo #cielodespejado #smp	NEU	pe
802686424411619328	Estamos en #RealPlazaPucallpa junto a @jazminpinedo #FelizmenteEsNavidad	NEU	pe
814715962268254208	Mañana es año nuevo y yo sin planes	NEU	pe
815273007971180547	No es posible que justo hoy me sienta enferma.	N	pe
817090651313623040	@Joustinrs asi es la vida del adulto hermanito buenas vibras	NEU	pe
817042475231641603	@ilazo @lorenadcw no tengo catálogo de modelos de polvos azules amiga	NEU	pe
814130089952563203	He subido 3 kilos OMG !!!! Son los resultados de la navidad	N	pe
810514655932125188	@Pontifex_es feliz cumpleaños, Su Santidad!.. Un saludo desde Perú. Esperamos su pronta visita!..	P	pe
814269981961633792	@Debbiesape Falta que te acostumbres más seguro p, salir de día es un suicidio	N	pe
815129885815533569	Q reviente es ese #Dmitri A mal tiempo Buena cara Lo q hace la felicidad	P	pe
814483390816612352	Un 'te quiero preciso y sincero, qué más para decir que el año no termina mal	P	pe
813484971017043970	@blueHyoMi i lleva mucho sin actualizar? ahora sucede que me enamoro del fic y lo dejan abandonado	NEU	pe
809070270782783488	#PapáNoelYoQuiero que regrese, pasar los ciclos, y lo más importante, dinero pls ya mucho me enseñas la humildad	NEU	pe
812952165006381057	Lo bueno de esta Navidad es que la pase junto a JC y mi mamá lo conoció en persona	P	pe
800547384023465985	me siento orgullosa de ser tu fan @selenagomez desde hace muchos años ...ese speach lo dijo todo te sigo admirando	P	pe
812338429056917505	Ojalá que al chico de lado, que acaba de salir de una entrevista, lo llamen sería un buen regalo de Navidad	NEU	pe
815240039479255040	A veces me gustaría que a novia le gustara Disney tanto como a mi. Salen nuevas pelis o avances y necesito fangirlear	NEU	pe
812527126175973377	No tener sueño e ir a molestar a mis hermanas a su cuarto. Hoy nos quedamos hablando hasta el amanecer, ya la vi	N	pe
795833893018542080	"Cada vez que escucho ""Instituciones"" de Sui Generis se me escarapela la piel por lo hermosa que es y también me acuerdo de ti"	P	pe
801935018134302720	@vanessasaba75 buen duo con Manolo B. En cuatro linda cancion. . como tantas de mar de copas q estan en el soundtrack de mi vida.	P	pe
801045146359959552	@highoncrackyeol Oh ya bloqueé ese número fácil son marcas porque me dijeron algo de que debía una cuenta de más de 3k$ en el banco wtf	NEU	pe
786048518930636800	y ale le dijo otra vez que estaban ocupados pero más calmada y recién lo capto y se fue. Al final nadie se sentó en esos sitios	NEU	pe
767837455244488704	Un chico de mi universidad se me acercó y me dijo tienes unos ojos y unas pestañas bien bonitas, solo atine a decir gracias y me fui rojo	NEU	pe
804834811538001920	@Huargo1 me regalaron la mediana	NEU	pe
813441477670039553	Extraño tener a mis padres juntos	NEU	pe
812151368689577984	@Kyarahidalgo la triste historia de mi vida	N	pe
817190596074938369	no puedo dejar de escuchar wham! alguien ayúdeme	NEU	pe
814315866141536256	Si pues; el daño me lo hago yo mismo	NEU	pe
814579029319811072	@IkebanaBlossom Yo, he probado con pisco, y buenazo tmb, ah.	P	pe
816399878284869632	Y si vieras todas las heridas internas quizás entonces me entiendas	NEU	pe
812720188604948480	me olvide de un pequeño detalle y ahora debo ir a Wong	NEU	pe
811319425085407233	Ustedes siempre han sido lo más bonito de mi año. Anita y Amaya	P	pe
814335414383284224	El era como un profe de ingles gratis para mi , noooooo #VideoMTV2016 @AbrahamMateoMus	NEU	pe
814168155564097536	La ptm no supero lo de ayer Mi año nuevo se fue a la mrd	N	pe
815985323020812288	1er día del 2017 entrenando... Este horario es de ptm lamentablmente sólo es una ilusión #bodytech	NEU	pe
810531233105055745	@wendyriveran1 jaja tienes talento para componer canciones eh si terminas la letra me la pasas,me gustaría escucharla	P	pe
808870528631107584	@drhuerta dr que tratamiento,medicina natural..para las alergias como al aire acondionado, o agentes de este tipo..es una pesadilla	N	pe
813195876948725760	Hoy no es un día cualquiera, hoy cumplo 2 años con la mejor persona que la vida pudo darme.	P	pe
811419231397040128	Eso de que vas al cine y tienes la mala suerte de ver a un ex con una tipa horrorosa!	NEU	pe
813387321261359104	#MiCabalaEs la de mi hno siempre fue correr la primer ola del año para pedirle a Lemanjá olas todo el año	NEU	pe
811273769461420032	Yo pensaba que el descanso también iba a ser para el fandom, PERO NO! nosotras nunca descansamos Re100 robado #VideoMTV2016 Niall Horan	NEU	pe
814004842184196097	a mi mejor amiga no le gusta el ceviche ni los makis y me siento frustrada porque no podemos ser BUENAS mejores amigas	N	pe
797118773752840192	Fue muy bonito postular para el CEUP, hacer cosas que nunca pensé que podía en cortísimo tiempo, de hecho me enseñó a organizarme. #feliz	P	pe
781134036622245888	voy a salir a comprar mayolicas y acabados a habich, veamos q sucede en el camino, la gente buena celulares prendidos porfavor, 3, 2 ,1	NEU	pe
808497484494356480	Hoy estaré en @RadioLaZonaFM en zona de Humor ups! De Amor 90.5 Fm solo para desearles Feliz Navidad y si quieren les doy una noche buena	NEU	pe
786045194911174656	Siempre ando metida en google buscando imágenes lindas  si me encanta. de lo que sea me gustaría que sean solo para mi pero no se puede	NEU	pe
779821928307630080	Por rockear como loco ayer , quedé con la garganta mal y la nuca adolorida , a pesar de ello el metal si q me logró desestrezar mucho	NEU	pe
801968400696299521	Necesito unas salchipapas ahora mismo	NEU	pe
811040266328997888	@VivianDeLaCruzz me pasa exactamente lo mismo	NEU	pe
809998262782533632	@AntuanetGalvez have fun Antu! Los mejores deseos	P	pe
813242437770641408	@NaomiViera1 yo no puedo ver su ig story	NEU	pe
817957889717497856	Como te elicas algo que no viste venir, ¿Cómo?	NEU	pe
814342472952320000	Mi hermano está templadaso y se me hace tan lindo	P	pe
813815427411410944	Salí por fin!!!! Ahora a grabar y luego stand up #QuieroUnShilcano	NEU	pe
810006087764180993	@JJNL21 siii a estar asustada, pero son horribles estos dolores ni modo	N	pe
812504295065157632	@cantouchth no te disculpes por ser tú misma, eso está genial, en serio	NEU	pe
814694128802000896	@ivonnearce_ y yo a Joel solo lo vi 3 segundos y ni foto tengo	NEU	pe
813588861959946243	Sí, ya tomé un decisión y sé que teníamos planes pero mi futuro es primero	NEU	pe
814647227809406976	Pero tambien ha sido el año en el cual mas he viajado y conocido personas excelentes	P	pe
813529313433841664	@moniescat @empercutio si, desde aqui se te vé La Fosa de las Bermudas, clarito y con vegetacion	NEU	pe
811239576463437824	@mrdanterossi báñate con agua fría para que la temperatura de tu cuerpo sea menor que la del ambiente	NEU	pe
810638794441551872	Luego de hacerles recordar todos los bellos momentos que no volverán, me quede jataso ya desperté y sigo llorando	NEU	pe
808765829550665728	@bluesofu noup tu corazón es de oro ese no hay y aparte es único nunca podrían crear uno igual 🤷‍️	P	pe
809595329616248832	#StarWars #RogueOne que buena película, nos pone de regreso en esa galaxia muy muy lejana, emocionante e intensa hasta el final.	P	pe
811048509294186496	@JessicaaaFranco yeah! yo lo intente but se veia todo oscuro, luego me dasanimé je...pero estaría bien que todo el fandom lo haga	NEU	pe
811035937111207936	@rossangelch Monsefuana, tienes que configurar eso. Jajajaja. No se puede vivir en paz con el carrete lleno de memes. Te daré los tips.	NEU	pe
787919571831418880	Qué es el amor decían; pues la respuesta está a quien le preguntas. Todos aman, no con la misma intensidad ni las mismas cosas.	NEU	pe
796223033723723776	Hoy mejoré un poquito, para alguien que no hace deporte hace como 1 año, hacer 4K luego de 1 semana de empezar esta bien creo.	P	pe
762474747808493568	Salgo con el chinarrin,su flaca y mi mejor amiga a tomar por el centro y en vez de que mi amiga termine picada,yo termino bailando cumbia	NEU	pe
790360997194190848	Siempre me han dicho que la relación que tengo con mi papá es muy bonita, es por que siempre solo nos hemos tenido el uno al otro	P	pe
783736079924940800	Si te doy sincero Quisiera salir de mi casa ! En búsqueda de la felicidad ! Y me refiero a buscarte ! Aunque no sepa do de estés	P	pe
798932693706821636	@yanac0895 recordando los viejos tiempos	NEU	pe
809940935274627077	Que lindo día el de hoy	P	pe
816123575358865408	Los veo muy felices???? Ya sepesaron? #LaVidaEsCruel	NEU	pe
816107884698341376	y pues bueno seguiremos mirando pelis de terror	NEU	pe
812647693495345152	#90FelizNavidad Saludos para todos en especial para mi familia	NEU	pe
813847154976387072	@ximealomia @RPPNoticias @Radio_Oxigeno la que acabo de poner es peor	N	pe
814940799897051138	Somos los únicos webones que siguen trabajando, ya todos se fueron	N	pe
810167180348289024	te seguiría por twitter pero ya sería demasiado obvio mejor así queda	NEU	pe
812494768378937345	@lasabesaba una gran oportunidad para que disfrutemos (con @NaomiZamudio97 ) de su trabajo...	NEU	pe
815756363263524864	3 chifas el primero de enero del 2017 bye al cuerpo de 25 años	NEU	pe
812820649563525120	Lo bueno es que el próximo año todos los fanboys de Bombama desaparecerán para siempre.	NEU	pe
815311182450065408	Tanto ritmo en el restaurant #DonMarcelo Si vienes a #Cusco, no olvides visitarlo @ Plaza de…	NEU	pe
808826538099638273	No me puedo quedar dormida ni un ratito, porque para mi mamá ya estoy anémica de nuevo	N	pe
813482346913656833	No quiero saber cómo quedaremos en la copa libertadores #futbol a prepararse bien, la plata no llega sola	NEU	pe
812105048037658624	estoy viendo The Princess's Man, es uno de los pocos doramas que me ha dejado enganchada con la historia	P	pe
798323606858137600	"@rathaly Falleció el perro de mi amigo ""Pazuz"" por eso lo recuerdo así. No me tires un zapato. Estoy tristita."	N	pe
813876712668856320	Acabo de ver a Aldo en Plaza. Que churro es ese chico. Es lo único que voy a extrañar del trabajo	P	pe
812776963349815296	@DianaSanchez_04 igual Diana desearte una feliz navidad espero la pasé muy bien con la familia Dios te dé muchas bendiciones te amamos	NEU	pe
